# CSV Comma Separated; Lists Semicolon Separated; Ranges Colon Separated Both Inclusive
# Ground Truth Loop Closure File, generated from ImageCollectionCoordinates.txt
# Combined 0001.jpg and 0002.jpg for HTMap to 0001_0002.jpg
# Combined their corresponding loops [10 11 12 13 14 15 16] and [11 12 13 14 15 16 17] to [5, 6, 7, 8]
# Manually updated and verified
# 
img,index,loops
0405_0406.jpg,202,
0407_0408.jpg,203,
0409_0410.jpg,204,
0411_0412.jpg,205,
0413_0414.jpg,206,
0415_0416.jpg,207,
0417_0418.jpg,208,
0419_0420.jpg,209,
0421_0422.jpg,210,
0423_0424.jpg,211,
0425_0426.jpg,212,
0427_0428.jpg,213,
0429_0430.jpg,214,
0431_0432.jpg,215,
0433_0434.jpg,216,
0435_0436.jpg,217,
0437_0438.jpg,218,
0439_0440.jpg,219,
0441_0442.jpg,220,
0443_0444.jpg,221,
0445_0446.jpg,222,
0447_0448.jpg,223,
0449_0450.jpg,224,
0451_0452.jpg,225,
0453_0454.jpg,226,
0455_0456.jpg,227,
0457_0458.jpg,228,
0459_0460.jpg,229,
0461_0462.jpg,230,
0463_0464.jpg,231,
0465_0466.jpg,232,
0467_0468.jpg,233,
0469_0470.jpg,234,
0471_0472.jpg,235,
0473_0474.jpg,236,
0475_0476.jpg,237,
0477_0478.jpg,238,
0479_0480.jpg,239,
0481_0482.jpg,240,
0483_0484.jpg,241,
0485_0486.jpg,242,
0487_0488.jpg,243,
0489_0490.jpg,244,
0491_0492.jpg,245,
0493_0494.jpg,246,
0495_0496.jpg,247,
0497_0498.jpg,248,
0499_0500.jpg,249,
0501_0502.jpg,250,
0503_0504.jpg,251,
0505_0506.jpg,252,
0507_0508.jpg,253,
0509_0510.jpg,254,
0511_0512.jpg,255,
0513_0514.jpg,256,
0515_0516.jpg,257,
0517_0518.jpg,258,
0519_0520.jpg,259,
0521_0522.jpg,260,
0523_0524.jpg,261,
0525_0526.jpg,262,
0527_0528.jpg,263,
0529_0530.jpg,264,
0531_0532.jpg,265,
0533_0534.jpg,266,
0535_0536.jpg,267,
0537_0538.jpg,268,
0539_0540.jpg,269,
0541_0542.jpg,270,
0543_0544.jpg,271,
0545_0546.jpg,272,
0547_0548.jpg,273,
0549_0550.jpg,274,
0551_0552.jpg,275,
0553_0554.jpg,276,
0555_0556.jpg,277,
0557_0558.jpg,278,
0559_0560.jpg,279,
0561_0562.jpg,280,
0563_0564.jpg,281,
0565_0566.jpg,282,
0567_0568.jpg,283,
0569_0570.jpg,284,
0571_0572.jpg,285,
0573_0574.jpg,286,
0575_0576.jpg,287,
0577_0578.jpg,288,
0579_0580.jpg,289,
0581_0582.jpg,290,
0583_0584.jpg,291,
0585_0586.jpg,292,
0587_0588.jpg,293,
0589_0590.jpg,294,
0591_0592.jpg,295,
0593_0594.jpg,296,
0595_0596.jpg,297,
0597_0598.jpg,298,
0599_0600.jpg,299,
0601_0602.jpg,300,
0603_0604.jpg,301,
0605_0606.jpg,302,
0607_0608.jpg,303,
0609_0610.jpg,304,
0611_0612.jpg,305,
0613_0614.jpg,306,
0615_0616.jpg,307,
0617_0618.jpg,308,
0619_0620.jpg,309,
0621_0622.jpg,310,
0623_0624.jpg,311,
0625_0626.jpg,312,
0627_0628.jpg,313,
0629_0630.jpg,314,
0631_0632.jpg,315,
0633_0634.jpg,316,
0635_0636.jpg,317,
0637_0638.jpg,318,
0639_0640.jpg,319,
0641_0642.jpg,320,
0643_0644.jpg,321,
0645_0646.jpg,322,
0647_0648.jpg,323,
0649_0650.jpg,324,
0651_0652.jpg,325,
0653_0654.jpg,326,
0655_0656.jpg,327,
0657_0658.jpg,328,
0659_0660.jpg,329,
0661_0662.jpg,330,
0663_0664.jpg,331,
0665_0666.jpg,332,
0667_0668.jpg,333,
0669_0670.jpg,334,
0671_0672.jpg,335,
0673_0674.jpg,336,
0675_0676.jpg,337,
0677_0678.jpg,338,
0679_0680.jpg,339,
0681_0682.jpg,340,
0683_0684.jpg,341,
0685_0686.jpg,342,
0687_0688.jpg,343,
0689_0690.jpg,344,
0691_0692.jpg,345,
0693_0694.jpg,346,
0695_0696.jpg,347,
0697_0698.jpg,348,
0699_0700.jpg,349,
0701_0702.jpg,350,
0703_0704.jpg,351,
0705_0706.jpg,352,
0707_0708.jpg,353,
0709_0710.jpg,354,
0711_0712.jpg,355,
0713_0714.jpg,356,
0715_0716.jpg,357,
0717_0718.jpg,358,
0719_0720.jpg,359,
0721_0722.jpg,360,
0723_0724.jpg,361,
0725_0726.jpg,362,
0727_0728.jpg,363,
0729_0730.jpg,364,
0731_0732.jpg,365,
0733_0734.jpg,366,
0735_0736.jpg,367,
0737_0738.jpg,368,
0739_0740.jpg,369,
0741_0742.jpg,370,
0743_0744.jpg,371,
0745_0746.jpg,372,
0747_0748.jpg,373,
0749_0750.jpg,374,
0751_0752.jpg,375,
0753_0754.jpg,376,
0755_0756.jpg,377,
0757_0758.jpg,378,
0759_0760.jpg,379,
0761_0762.jpg,380,
0763_0764.jpg,381,
0765_0766.jpg,382,
0767_0768.jpg,383,
0769_0770.jpg,384,
0771_0772.jpg,385,
0773_0774.jpg,386,
0775_0776.jpg,387,
0777_0778.jpg,388,
0779_0780.jpg,389,
0781_0782.jpg,390,
0783_0784.jpg,391,
0785_0786.jpg,392,
0787_0788.jpg,393,
0789_0790.jpg,394,
0791_0792.jpg,395,
0793_0794.jpg,396,
0795_0796.jpg,397,
0797_0798.jpg,398,
0799_0800.jpg,399,
0801_0802.jpg,400,
0803_0804.jpg,401,
0805_0806.jpg,402,
0807_0808.jpg,403,
0809_0810.jpg,404,
0811_0812.jpg,405,
0813_0814.jpg,406,
0815_0816.jpg,407,
0817_0818.jpg,408,
0819_0820.jpg,409,
0821_0822.jpg,410,
0823_0824.jpg,411,
0825_0826.jpg,412,
0827_0828.jpg,413,
0829_0830.jpg,414,
0831_0832.jpg,415,
0833_0834.jpg,416,
0835_0836.jpg,417,
0837_0838.jpg,418,
0839_0840.jpg,419,
0841_0842.jpg,420,
0843_0844.jpg,421,
0845_0846.jpg,422,
0847_0848.jpg,423,
0849_0850.jpg,424,
0851_0852.jpg,425,
0853_0854.jpg,426,
0855_0856.jpg,427,
0857_0858.jpg,428,
0859_0860.jpg,429,
0861_0862.jpg,430,
0863_0864.jpg,431,
0865_0866.jpg,432,
0867_0868.jpg,433,
0869_0870.jpg,434,
0871_0872.jpg,435,
0873_0874.jpg,436,
0875_0876.jpg,437,
0877_0878.jpg,438,
0879_0880.jpg,439,
0881_0882.jpg,440,
0883_0884.jpg,441,
0885_0886.jpg,442,
0887_0888.jpg,443,
0889_0890.jpg,444,
0891_0892.jpg,445,
0893_0894.jpg,446,
0895_0896.jpg,447,
0897_0898.jpg,448,
0899_0900.jpg,449,
0901_0902.jpg,450,
0903_0904.jpg,451,
0905_0906.jpg,452,
0907_0908.jpg,453,
0909_0910.jpg,454,
0911_0912.jpg,455,
0913_0914.jpg,456,
0915_0916.jpg,457,
0917_0918.jpg,458,
0919_0920.jpg,459,
0921_0922.jpg,460,
0923_0924.jpg,461,
0925_0926.jpg,462,
0927_0928.jpg,463,
0929_0930.jpg,464,
0931_0932.jpg,465,
0933_0934.jpg,466,
0935_0936.jpg,467,
0937_0938.jpg,468,
0939_0940.jpg,469,
0941_0942.jpg,470,
0943_0944.jpg,471,
0945_0946.jpg,472,
0947_0948.jpg,473,
0949_0950.jpg,474,
0951_0952.jpg,475,
0953_0954.jpg,476,
0955_0956.jpg,477,
0957_0958.jpg,478,
0959_0960.jpg,479,
0961_0962.jpg,480,
0963_0964.jpg,481,
0965_0966.jpg,482,
0967_0968.jpg,483,
0969_0970.jpg,484,
0971_0972.jpg,485,
0973_0974.jpg,486,
0975_0976.jpg,487,
0977_0978.jpg,488,
0979_0980.jpg,489,
0981_0982.jpg,490,
0983_0984.jpg,491,
0985_0986.jpg,492,
0987_0988.jpg,493,
0989_0990.jpg,494,
0991_0992.jpg,495,
0993_0994.jpg,496,
0995_0996.jpg,497,
0997_0998.jpg,498,
0999_1000.jpg,499,
1001_1002.jpg,500,
1003_1004.jpg,501,
1005_1006.jpg,502,
1007_1008.jpg,503,
1009_1010.jpg,504,
1011_1012.jpg,505,
1013_1014.jpg,506,
1015_1016.jpg,507,
1017_1018.jpg,508,
1019_1020.jpg,509,
1021_1022.jpg,510,
1023_1024.jpg,511,
1025_1026.jpg,512,
1027_1028.jpg,513,
1029_1030.jpg,514,
1031_1032.jpg,515,
1033_1034.jpg,516,
1035_1036.jpg,517,
1037_1038.jpg,518,
1039_1040.jpg,519,
1041_1042.jpg,520,
1043_1044.jpg,521,
1045_1046.jpg,522,
1047_1048.jpg,523,
1049_1050.jpg,524,
1051_1052.jpg,525,
1053_1054.jpg,526,
1055_1056.jpg,527,
1057_1058.jpg,528,
1059_1060.jpg,529,
1061_1062.jpg,530,
1063_1064.jpg,531,
1065_1066.jpg,532,
1067_1068.jpg,533,
1069_1070.jpg,534,
1071_1072.jpg,535,
1073_1074.jpg,536,
1075_1076.jpg,537,
1077_1078.jpg,538,
1079_1080.jpg,539,
1081_1082.jpg,540,
1083_1084.jpg,541,
1085_1086.jpg,542,
1087_1088.jpg,543,
1089_1090.jpg,544,
1091_1092.jpg,545,
1093_1094.jpg,546,
1095_1096.jpg,547,
1097_1098.jpg,548,
1099_1100.jpg,549,
1101_1102.jpg,550,
1103_1104.jpg,551,
1105_1106.jpg,552,
1107_1108.jpg,553,
1109_1110.jpg,554,
1111_1112.jpg,555,
1113_1114.jpg,556,
1115_1116.jpg,557,
1117_1118.jpg,558,
1119_1120.jpg,559,
1121_1122.jpg,560,
1123_1124.jpg,561,
1125_1126.jpg,562,
1127_1128.jpg,563,
1129_1130.jpg,564,
1131_1132.jpg,565,
1133_1134.jpg,566,
1135_1136.jpg,567,
1137_1138.jpg,568,
1139_1140.jpg,569,
1141_1142.jpg,570,
1143_1144.jpg,571,
1145_1146.jpg,572,
1147_1148.jpg,573,
1149_1150.jpg,574,
1151_1152.jpg,575,
1153_1154.jpg,576,
1155_1156.jpg,577,
1157_1158.jpg,578,
1159_1160.jpg,579,
1161_1162.jpg,580,
1163_1164.jpg,581,
1165_1166.jpg,582,
1167_1168.jpg,583,
1169_1170.jpg,584,
1171_1172.jpg,585,
1173_1174.jpg,586,
1175_1176.jpg,587,
1177_1178.jpg,588,
1179_1180.jpg,589,
1181_1182.jpg,590,
1183_1184.jpg,591,
1185_1186.jpg,592,
1187_1188.jpg,593,
1189_1190.jpg,594,
1191_1192.jpg,595,
1193_1194.jpg,596,
1195_1196.jpg,597,
1197_1198.jpg,598,
1199_1200.jpg,599,
1201_1202.jpg,600,
1203_1204.jpg,601,
1205_1206.jpg,602,
1207_1208.jpg,603,
1209_1210.jpg,604,
1211_1212.jpg,605,
1213_1214.jpg,606,
1215_1216.jpg,607,
1217_1218.jpg,608,
1219_1220.jpg,609,
1221_1222.jpg,610,
1223_1224.jpg,611,
1225_1226.jpg,612,
1227_1228.jpg,613,
1229_1230.jpg,614,
1231_1232.jpg,615,
1233_1234.jpg,616,
1235_1236.jpg,617,
1237_1238.jpg,618,
1239_1240.jpg,619,
1241_1242.jpg,620,
1243_1244.jpg,621,
1245_1246.jpg,622,
1247_1248.jpg,623,
1249_1250.jpg,624,
1251_1252.jpg,625,
1253_1254.jpg,626,
1255_1256.jpg,627,
1257_1258.jpg,628,
1259_1260.jpg,629,
1261_1262.jpg,630,
1263_1264.jpg,631,
1265_1266.jpg,632,
1267_1268.jpg,633,
1269_1270.jpg,634,
1271_1272.jpg,635,
1273_1274.jpg,636,
1275_1276.jpg,637,
1277_1278.jpg,638,
1279_1280.jpg,639,
1281_1282.jpg,640,
1283_1284.jpg,641,
1285_1286.jpg,642,
1287_1288.jpg,643,
1289_1290.jpg,644,
1291_1292.jpg,645,
1293_1294.jpg,646,
1295_1296.jpg,647,
1297_1298.jpg,648,
1299_1300.jpg,649,
1301_1302.jpg,650,
1303_1304.jpg,651,
1305_1306.jpg,652,
1307_1308.jpg,653,
1309_1310.jpg,654,
1311_1312.jpg,655,
1313_1314.jpg,656,
1315_1316.jpg,657,
1317_1318.jpg,658,
1319_1320.jpg,659,
1321_1322.jpg,660,
1323_1324.jpg,661,
1325_1326.jpg,662,
1327_1328.jpg,663,
1329_1330.jpg,664,
1331_1332.jpg,665,
1333_1334.jpg,666,
1335_1336.jpg,667,
1337_1338.jpg,668,
1339_1340.jpg,669,
1341_1342.jpg,670,
1343_1344.jpg,671,
1345_1346.jpg,672,
1347_1348.jpg,673,
1349_1350.jpg,674,
1351_1352.jpg,675,
1353_1354.jpg,676,151:155
1355_1356.jpg,677,152:156
1357_1358.jpg,678,153:157
1359_1360.jpg,679,154:158
1361_1362.jpg,680,155:159
1363_1364.jpg,681,156:160
1365_1366.jpg,682,157:161
1367_1368.jpg,683,158:162
1369_1370.jpg,684,159:163
1371_1372.jpg,685,160:164
1373_1374.jpg,686,161:165
1375_1376.jpg,687,162:166
1377_1378.jpg,688,161:167
1379_1380.jpg,689,162:168
1381_1382.jpg,690,163:169
1383_1384.jpg,691,164:170
1385_1386.jpg,692,165:171
1387_1388.jpg,693,166:172
1389_1390.jpg,694,167:173
1391_1392.jpg,695,168:174
1393_1394.jpg,696,169:175
1395_1396.jpg,697,170:176
1397_1398.jpg,698,171:177
1399_1400.jpg,699,172:178
1401_1402.jpg,700,173:179
1403_1404.jpg,701,174:180
1405_1406.jpg,702,173:181
1407_1408.jpg,703,173:179
1409_1410.jpg,704,174:180
1411_1412.jpg,705,175:181
1413_1414.jpg,706,176:182
1415_1416.jpg,707,177:183
1417_1418.jpg,708,178:184
1419_1420.jpg,709,179:185
1421_1422.jpg,710,180:186
1423_1424.jpg,711,181:187
1425_1426.jpg,712,182:188
1427_1428.jpg,713,183:189
1429_1430.jpg,714,184:190
1431_1432.jpg,715,184:190
1433_1434.jpg,716,185:190
1435_1436.jpg,717,186:191
1437_1438.jpg,718,187:192
1439_1440.jpg,719,188:193
1441_1442.jpg,720,189:194
1443_1444.jpg,721,190:195
1445_1446.jpg,722,191:196
1447_1448.jpg,723,192:197
1449_1450.jpg,724,193:198
1451_1452.jpg,725,194:199
1453_1454.jpg,726,195:200
1455_1456.jpg,727,192:202
1457_1458.jpg,728,193:203
1459_1460.jpg,729,194:204
1461_1462.jpg,730,195:205
1463_1464.jpg,731,196:206
1465_1466.jpg,732,197:207
1467_1468.jpg,733,198:208
1469_1470.jpg,734,199:209
1471_1472.jpg,735,200:210
1473_1474.jpg,736,201:211
1475_1476.jpg,737,202:212
1477_1478.jpg,738,203:213
1479_1480.jpg,739,204:214
1481_1482.jpg,740,205:215
1483_1484.jpg,741,206:216
1485_1486.jpg,742,207:217
1487_1488.jpg,743,195:225
1489_1490.jpg,744,196:226
1491_1492.jpg,745,197:227
1493_1494.jpg,746,198:228
1495_1496.jpg,747,199:229
1497_1498.jpg,748,200:230
1499_1500.jpg,749,201:231
1501_1502.jpg,750,202:232
1503_1504.jpg,751,203:233
1505_1506.jpg,752,204:234
1507_1508.jpg,753,205:235
1509_1510.jpg,754,206:236
1511_1512.jpg,755,207:237
1513_1514.jpg,756,208:238
1515_1516.jpg,757,209:239
1517_1518.jpg,758,210:240
1519_1520.jpg,759,211:241
1521_1522.jpg,760,212:242
1523_1524.jpg,761,213:243
1525_1526.jpg,762,214:244
1527_1528.jpg,763,215:245
1529_1530.jpg,764,216:246
1531_1532.jpg,765,217:247
1533_1534.jpg,766,218:248
1535_1536.jpg,767,219:249
1537_1538.jpg,768,220:250
1539_1540.jpg,769,221:251
1541_1542.jpg,770,222:252
1543_1544.jpg,771,223:253
1545_1546.jpg,772,224:254
1547_1548.jpg,773,225:255
1549_1550.jpg,774,226:256
1551_1552.jpg,775,227:257
1553_1554.jpg,776,228:258
1555_1556.jpg,777,229:259
1557_1558.jpg,778,230:260
1559_1560.jpg,779,231:261
1561_1562.jpg,780,232:262
1563_1564.jpg,781,233:263
1565_1566.jpg,782,234:264
1567_1568.jpg,783,235:265
1569_1570.jpg,784,236:266
1571_1572.jpg,785,237:267
1573_1574.jpg,786,238:268
1575_1576.jpg,787,239:269
1577_1578.jpg,788,240:270
1579_1580.jpg,789,241:271
1581_1582.jpg,790,242:272
1583_1584.jpg,791,243:273
1585_1586.jpg,792,244:274
1587_1588.jpg,793,245:275
1589_1590.jpg,794,246:276
1591_1592.jpg,795,247:277
1593_1594.jpg,796,248:278
1595_1596.jpg,797,249:279
1597_1598.jpg,798,250:280
1599_1600.jpg,799,256:266
1601_1602.jpg,800,257:267
1603_1604.jpg,801,258:268
1605_1606.jpg,802,259:269
1607_1608.jpg,803,260:270
1609_1610.jpg,804,261:271
1611_1612.jpg,805,262:272
1613_1614.jpg,806,263:273
1615_1616.jpg,807,264:274
1617_1618.jpg,808,265:275
1619_1620.jpg,809,266:276
1621_1622.jpg,810,267:277
1623_1624.jpg,811,268:278
1625_1626.jpg,812,269:279
1627_1628.jpg,813,270:280
1629_1630.jpg,814,271:281
1631_1632.jpg,815,272:282
1633_1634.jpg,816,273:283
1635_1636.jpg,817,274:284
1637_1638.jpg,818,275:285
1639_1640.jpg,819,276:286
1641_1642.jpg,820,277:287
1643_1644.jpg,821,278:288
1645_1646.jpg,822,279:289
1647_1648.jpg,823,280:290
1649_1650.jpg,824,281:291
1651_1652.jpg,825,282:292
1653_1654.jpg,826,283:293
1655_1656.jpg,827,284:294
1657_1658.jpg,828,285:295
1659_1660.jpg,829,286:296
1661_1662.jpg,830,287:297
1663_1664.jpg,831,288:298
1665_1666.jpg,832,289:299
1667_1668.jpg,833,290:300
1669_1670.jpg,834,291:301
1671_1672.jpg,835,292:302
1673_1674.jpg,836,293:303
1675_1676.jpg,837,294:304
1677_1678.jpg,838,295:305
1679_1680.jpg,839,296:306
1681_1682.jpg,840,297:307
1683_1684.jpg,841,298:308
1685_1686.jpg,842,299:309
1687_1688.jpg,843,300:310
1689_1690.jpg,844,301:311
1691_1692.jpg,845,302:312
1693_1694.jpg,846,303:313
1695_1696.jpg,847,304:314
1697_1698.jpg,848,305:315
1699_1700.jpg,849,306:316
1701_1702.jpg,850,307:317
1703_1704.jpg,851,308:318
1705_1706.jpg,852,309:319
1707_1708.jpg,853,310:320
1709_1710.jpg,854,311:321
1711_1712.jpg,855,312:322
1713_1714.jpg,856,313:323
1715_1716.jpg,857,314:324
1717_1718.jpg,858,315:325
1719_1720.jpg,859,316:326
1721_1722.jpg,860,317:327
1723_1724.jpg,861,318:328
1725_1726.jpg,862,319:329
1727_1728.jpg,863,320:330
1729_1730.jpg,864,321:331
1731_1732.jpg,865,322:332
1733_1734.jpg,866,323:333
1735_1736.jpg,867,324:334
1737_1738.jpg,868,325:335
1739_1740.jpg,869,326:336
1741_1742.jpg,870,327:337
1743_1744.jpg,871,328:338
1745_1746.jpg,872,329:339
1747_1748.jpg,873,330:340
1749_1750.jpg,874,331:341
1751_1752.jpg,875,332:342
1753_1754.jpg,876,333:343
1755_1756.jpg,877,334:344
1757_1758.jpg,878,335:345
1759_1760.jpg,879,336:346
1761_1762.jpg,880,337:347
1763_1764.jpg,881,338:348
1765_1766.jpg,882,339:349
1767_1768.jpg,883,340:350
1769_1770.jpg,884,341:351
1771_1772.jpg,885,342:352
1773_1774.jpg,886,343:353
1775_1776.jpg,887,344:354
1777_1778.jpg,888,345:355
1779_1780.jpg,889,346:356
1781_1782.jpg,890,347:357
1783_1784.jpg,891,348:358
1785_1786.jpg,892,349:359
1787_1788.jpg,893,350:360
1789_1790.jpg,894,351:361
1791_1792.jpg,895,352:362
1793_1794.jpg,896,353:363
1795_1796.jpg,897,354:364
1797_1798.jpg,898,355:365
1799_1800.jpg,899,356:366
1801_1802.jpg,900,357:367
1803_1804.jpg,901,358:368
1805_1806.jpg,902,359:369
1807_1808.jpg,903,360:370
1809_1810.jpg,904,361:371
1811_1812.jpg,905,362:372
1813_1814.jpg,906,363:373
1815_1816.jpg,907,364:374
1817_1818.jpg,908,365:375
1819_1820.jpg,909,366:376
1821_1822.jpg,910,367:377
1823_1824.jpg,911,368:378
1825_1826.jpg,912,369:379
1827_1828.jpg,913,370:380
1829_1830.jpg,914,371:381
1831_1832.jpg,915,372:382
1833_1834.jpg,916,373:383
1835_1836.jpg,917,374:384
1837_1838.jpg,918,375:385
1839_1840.jpg,919,376:386
1841_1842.jpg,920,377:387
1843_1844.jpg,921,378:388
1845_1846.jpg,922,379:389
1847_1848.jpg,923,380:390
1849_1850.jpg,924,381:391
1851_1852.jpg,925,382:392
1853_1854.jpg,926,383:393
1855_1856.jpg,927,384:394
1857_1858.jpg,928,385:395
1859_1860.jpg,929,386:396
1861_1862.jpg,930,387:397
1863_1864.jpg,931,388:398
1865_1866.jpg,932,389:399
1867_1868.jpg,933,390:400
1869_1870.jpg,934,391:401
1871_1872.jpg,935,392:402
1873_1874.jpg,936,393:403
1875_1876.jpg,937,394:404
1877_1878.jpg,938,395:405
1879_1880.jpg,939,396:406
1881_1882.jpg,940,397:407
1883_1884.jpg,941,398:408
1885_1886.jpg,942,399:409
1887_1888.jpg,943,400:410
1889_1890.jpg,944,401:411
1891_1892.jpg,945,402:412
1893_1894.jpg,946,403:413
1895_1896.jpg,947,404:414
1897_1898.jpg,948,405:415
1899_1900.jpg,949,406:416
1901_1902.jpg,950,407:417
1903_1904.jpg,951,408:418
1905_1906.jpg,952,409:419
1907_1908.jpg,953,410:420
1909_1910.jpg,954,411:421
1911_1912.jpg,955,412:422
1913_1914.jpg,956,413:423
1915_1916.jpg,957,414:424
1917_1918.jpg,958,415:425
1919_1920.jpg,959,416:426
1921_1922.jpg,960,417:427
1923_1924.jpg,961,418:428
1925_1926.jpg,962,419:429
1927_1928.jpg,963,420:430
1929_1930.jpg,964,421:431
1931_1932.jpg,965,422:432
1933_1934.jpg,966,423:433
1935_1936.jpg,967,424:434
1937_1938.jpg,968,425:435
1939_1940.jpg,969,426:436
1941_1942.jpg,970,427:437
1943_1944.jpg,971,428:438
1945_1946.jpg,972,429:439
1947_1948.jpg,973,430:440
1949_1950.jpg,974,431:441
1951_1952.jpg,975,432:442
1953_1954.jpg,976,433:443
1955_1956.jpg,977,434:444
